"","authorID","groupID","match_name","matchID","similarity","confidence","flagged","AU","AF","author_order","address","RP_address","RI","OI","EM","refID","TA","SO","UT","PT","PU","PY","university","country","state","postal_code","city","department"
"4862",4862,4862,NA,NA,NA,NA,0,"de Klerk, A","de Klerk, Arno",1,"Univ Alberta, Dept Chem & Mat Engn, 9211-116th St, Edmonton, AB T6G 1H9, Canada.",NA,NA,NA,"deklerk@ualberta.ca",936,"Sustainable aviation fuel: Pathways to fully formulated synthetic jet
fuel via Fischer-Tropsch synthesis","ENERGY SCIENCE & ENGINEERING","WOS:000907902100001","J","WILEY",NA,"univ alberta","canada",NA," t6g 1h9","ab","dept chem & mat engn"
"4863",4863,4863,NA,NA,NA,NA,0,"El-Sayed, HEM","El-Sayed, Hanan E. M.",7,"Greenfield Global, Chatham, ON, Canada.",NA,NA,NA,NA,936,"Sustainable aviation fuel: Pathways to fully formulated synthetic jet
fuel via Fischer-Tropsch synthesis","ENERGY SCIENCE & ENGINEERING","WOS:000907902100001","J","WILEY",NA,"greenfield global","canada","on",NA,"chatham",NA
"4864",4864,4864,NA,NA,NA,NA,0,"Gartley, B","Gartley, Brian",6,"Greenfield Global, Chatham, ON, Canada.",NA,NA,NA,NA,936,"Sustainable aviation fuel: Pathways to fully formulated synthetic jet
fuel via Fischer-Tropsch synthesis","ENERGY SCIENCE & ENGINEERING","WOS:000907902100001","J","WILEY",NA,"greenfield global","canada","on",NA,"chatham",NA
"4865",4865,8622,NA,8622,NA,NA,0,"Halmenschlager, C","Halmenschlager, Cibele",3,"Univ Alberta, Dept Chem & Mat Engn, 9211-116th St, Edmonton, AB T6G 1H9, Canada.",NA,NA,NA,NA,936,"Sustainable aviation fuel: Pathways to fully formulated synthetic jet
fuel via Fischer-Tropsch synthesis","ENERGY SCIENCE & ENGINEERING","WOS:000907902100001","J","WILEY",NA,"univ alberta","canada",NA," t6g 1h9","ab","dept chem & mat engn"
"4866",4866,8623,NA,8623,NA,NA,0,"Lehoux, R","Lehoux, Rick",9,"Greenfield Global, Chatham, ON, Canada.",NA,NA,NA,NA,936,"Sustainable aviation fuel: Pathways to fully formulated synthetic jet
fuel via Fischer-Tropsch synthesis","ENERGY SCIENCE & ENGINEERING","WOS:000907902100001","J","WILEY",NA,"greenfield global","canada","on",NA,"chatham",NA
"4867",4867,8624,NA,8624,NA,NA,0,"Link, F","Link, Felix",4,"Univ Alberta, Dept Chem & Mat Engn, 9211-116th St, Edmonton, AB T6G 1H9, Canada.",NA,NA,NA,NA,936,"Sustainable aviation fuel: Pathways to fully formulated synthetic jet
fuel via Fischer-Tropsch synthesis","ENERGY SCIENCE & ENGINEERING","WOS:000907902100001","J","WILEY",NA,"univ alberta","canada",NA," t6g 1h9","ab","dept chem & mat engn"
"4868",4868,4868,NA,NA,NA,NA,0,"Sanchez, NM","Sanchez, Natalia Montoya",5,"Univ Alberta, Dept Chem & Mat Engn, 9211-116th St, Edmonton, AB T6G 1H9, Canada.",NA,NA,NA,NA,936,"Sustainable aviation fuel: Pathways to fully formulated synthetic jet
fuel via Fischer-Tropsch synthesis","ENERGY SCIENCE & ENGINEERING","WOS:000907902100001","J","WILEY",NA,"univ alberta","canada",NA," t6g 1h9","ab","dept chem & mat engn"
"4869",4869,8626,NA,8626,NA,NA,0,"Sehdev, R","Sehdev, Ranjit",8,"Greenfield Global, Chatham, ON, Canada.",NA,NA,NA,NA,936,"Sustainable aviation fuel: Pathways to fully formulated synthetic jet
fuel via Fischer-Tropsch synthesis","ENERGY SCIENCE & ENGINEERING","WOS:000907902100001","J","WILEY",NA,"greenfield global","canada","on",NA,"chatham",NA
"4870",4870,4870,NA,NA,NA,NA,0,"Jeong, KE","Jeong, Kwang-Eun",3,"Korea Res Inst Chem Technol, Chem & Proc Technol Div, 141 Gajeong Ro, Daejeon, 34114, South Korea.",NA,NA,NA,NA,937,"Compositional dependence of Co- and Mo-supported beta zeolite for
selective one-step hydrotreatment of methyl palmitate to produce bio jet
fuel range hydrocarbons","RSC ADVANCES","WOS:000913714000001","J","ROYAL SOC CHEMISTRY","2023","korea res inst chem technol","south korea","",NA,"daejeon","korea res inst chem technol"
"4871",4871,3177,NA,996,NA,NA,0,"Kim, CU","Kim, Chul-Ung",6,"Korea Res Inst Chem Technol, Chem & Proc Technol Div, 141 Gajeong Ro, Daejeon, 34114, South Korea.",NA,NA,NA,NA,937,"Compositional dependence of Co- and Mo-supported beta zeolite for
selective one-step hydrotreatment of methyl palmitate to produce bio jet
fuel range hydrocarbons","RSC ADVANCES","WOS:000913714000001","J","ROYAL SOC CHEMISTRY","2023","korea res inst chem technol","south korea","",NA,"daejeon","korea res inst chem technol"
"4872",4872,4872,"Kim, Tae Wan",7428,0.411764705882353,7,0,"Kim, TW","Kim, Tae-Wan",2,"Korea Res Inst Chem Technol, Chem & Proc Technol Div, 141 Gajeong Ro, Daejeon, 34114, South Korea.",NA,NA,NA,NA,937,"Compositional dependence of Co- and Mo-supported beta zeolite for
selective one-step hydrotreatment of methyl palmitate to produce bio jet
fuel range hydrocarbons","RSC ADVANCES","WOS:000913714000001","J","ROYAL SOC CHEMISTRY","2023","korea res inst chem technol","south korea","",NA,"daejeon","korea res inst chem technol"
"4873",4873,4873,NA,NA,NA,NA,0,"Lee, S","Lee, Sungjune",4,"Korea Res Inst Chem Technol, Chem & Proc Technol Div, 141 Gajeong Ro, Daejeon, 34114, South Korea.",NA,NA,NA,NA,937,"Compositional dependence of Co- and Mo-supported beta zeolite for
selective one-step hydrotreatment of methyl palmitate to produce bio jet
fuel range hydrocarbons","RSC ADVANCES","WOS:000913714000001","J","ROYAL SOC CHEMISTRY","2023","korea res inst chem technol","south korea","",NA,"daejeon","korea res inst chem technol"
"4874",4874,4874,NA,NA,NA,NA,0,"Lee, SU","Lee, Su-Un",1,"Korea Res Inst Chem Technol, Chem & Proc Technol Div, 141 Gajeong Ro, Daejeon, 34114, South Korea.",NA,NA,NA,NA,937,"Compositional dependence of Co- and Mo-supported beta zeolite for
selective one-step hydrotreatment of methyl palmitate to produce bio jet
fuel range hydrocarbons","RSC ADVANCES","WOS:000913714000001","J","ROYAL SOC CHEMISTRY","2023","korea res inst chem technol","south korea","",NA,"daejeon","korea res inst chem technol"
"4875",4875,4875,NA,NA,NA,NA,0,"Shin, MC","Shin, Min Cheol",5,"Korea Res Inst Chem Technol, Chem & Proc Technol Div, 141 Gajeong Ro, Daejeon, 34114, South Korea.",NA,NA,NA,NA,937,"Compositional dependence of Co- and Mo-supported beta zeolite for
selective one-step hydrotreatment of methyl palmitate to produce bio jet
fuel range hydrocarbons","RSC ADVANCES","WOS:000913714000001","J","ROYAL SOC CHEMISTRY","2023","korea res inst chem technol","south korea","",NA,"daejeon","korea res inst chem technol"
"4876",4876,1359,NA,NA,NA,NA,0,"Aburto, J","Aburto, Jorge",3,"Inst Mexicano Petr, Biomass Convers Div, Mexico City 07730, DF, Mexico.",NA,"B-4600-2009","0000-0002-8282-6046",NA,938,"Improving the Economic, Environmental, and Safety Performance of Bio-Jet
Fuel Production through Process Intensification and Integration Using a
Modularity Approach","ACS SUSTAINABLE CHEMISTRY & ENGINEERING","WOS:000911969600001","J","AMER CHEMICAL SOC",NA,"inst mexicano petr","mexico","df"," 07730","mexico city","inst mexicano petr"
"4877",4877,4877,NA,NA,NA,NA,0,"Castillo-Landero, A","Castillo-Landero, Arick",1,"Inst Mexicano Petr, Biomass Convers Div, Mexico City 07730, DF, Mexico.",NA,NA,NA,NA,938,"Improving the Economic, Environmental, and Safety Performance of Bio-Jet
Fuel Production through Process Intensification and Integration Using a
Modularity Approach","ACS SUSTAINABLE CHEMISTRY & ENGINEERING","WOS:000911969600001","J","AMER CHEMICAL SOC",NA,"inst mexicano petr","mexico","df"," 07730","mexico city","inst mexicano petr"
"4878",4878,4878,NA,NA,NA,NA,0,"Dominguillo-Ramirez, D","Dominguillo-Ramirez, Diana",2,"Inst Mexicano Petr, Biomass Convers Div, Mexico City 07730, DF, Mexico.",NA,NA,NA,NA,938,"Improving the Economic, Environmental, and Safety Performance of Bio-Jet
Fuel Production through Process Intensification and Integration Using a
Modularity Approach","ACS SUSTAINABLE CHEMISTRY & ENGINEERING","WOS:000911969600001","J","AMER CHEMICAL SOC",NA,"inst mexicano petr","mexico","df"," 07730","mexico city","inst mexicano petr"
"4879",4879,4879,NA,NA,NA,NA,0,"Martinez-Hernandez, E","Martinez-Hernandez, Elias",5,"Inst Mexicano Petr, Biomass Convers Div, Mexico City 07730, DF, Mexico.",NA,NA,NA,NA,938,"Improving the Economic, Environmental, and Safety Performance of Bio-Jet
Fuel Production through Process Intensification and Integration Using a
Modularity Approach","ACS SUSTAINABLE CHEMISTRY & ENGINEERING","WOS:000911969600001","J","AMER CHEMICAL SOC",NA,"inst mexicano petr","mexico","df"," 07730","mexico city","inst mexicano petr"
"4880",4880,8382,"Sadhukhan, Jhuma",8382,0.64,3,0,"Sadhukhan, J","Sadhukhan, Jhuma",4,"Inst Mexicano Petr, Biomass Convers Div, Mexico City 07730, DF, Mexico.",NA,NA,NA,NA,938,"Improving the Economic, Environmental, and Safety Performance of Bio-Jet
Fuel Production through Process Intensification and Integration Using a
Modularity Approach","ACS SUSTAINABLE CHEMISTRY & ENGINEERING","WOS:000911969600001","J","AMER CHEMICAL SOC",NA,"inst mexicano petr","mexico","df"," 07730","mexico city","inst mexicano petr"
"4881",4881,8496,"Chen, J. T.",8496,0.227272727272727,5,0,"Chen, JM","Chen, Junming",6,"Shanghai Jiao Tong Univ, Sch Aeronaut & Astronaut, 800 Dong Chuan Rd, Shanghai 200240, Peoples R China.",NA,NA,NA,NA,939,"Combustion enhancement and soot reduction of kerosene-based fuel under
engine-relevant conditions enabled by fuel reactivity modulation","FUEL","WOS:000915543100001","J","ELSEVIER SCI LTD","2023","shanghai jiao tong univ","peoples r china",NA," 20024","shanghai","sch aeronaut & astronaut"
"4882",4882,4882,NA,NA,NA,NA,0,"Hu, WB","Hu, Wenbin",5,"Shanghai Jiao Tong Univ, Sch Aeronaut & Astronaut, 800 Dong Chuan Rd, Shanghai 200240, Peoples R China.",NA,NA,"0000-0003-2564-2547",NA,939,"Combustion enhancement and soot reduction of kerosene-based fuel under
engine-relevant conditions enabled by fuel reactivity modulation","FUEL","WOS:000915543100001","J","ELSEVIER SCI LTD","2023","shanghai jiao tong univ","peoples r china",NA," 20024","shanghai","sch aeronaut & astronaut"
"4883",4883,4883,NA,NA,NA,NA,0,"Huang, XB","Huang, Xiaobin",2,"Shanghai Jiao Tong Univ, Sch Aeronaut & Astronaut, 800 Dong Chuan Rd, Shanghai 200240, Peoples R China.",NA,NA,NA,NA,939,"Combustion enhancement and soot reduction of kerosene-based fuel under
engine-relevant conditions enabled by fuel reactivity modulation","FUEL","WOS:000915543100001","J","ELSEVIER SCI LTD","2023","shanghai jiao tong univ","peoples r china",NA," 20024","shanghai","sch aeronaut & astronaut"
"4884",4884,7464,"Liu, Hong-Juan",7464,0.5,5,0,"Liu, H","Liu, Hong",7,"Shanghai Jiao Tong Univ, Sch Aeronaut & Astronaut, 800 Dong Chuan Rd, Shanghai 200240, Peoples R China.",NA,NA,NA,NA,939,"Combustion enhancement and soot reduction of kerosene-based fuel under
engine-relevant conditions enabled by fuel reactivity modulation","FUEL","WOS:000915543100001","J","ELSEVIER SCI LTD","2023","shanghai jiao tong univ","peoples r china",NA," 20024","shanghai","sch aeronaut & astronaut"
"4885",4885,4885,NA,NA,NA,NA,0,"Sheng, HQ","Sheng, Haoqiang",4,"Shanghai Jiao Tong Univ, Sch Aeronaut & Astronaut, 800 Dong Chuan Rd, Shanghai 200240, Peoples R China.",NA,NA,NA,NA,939,"Combustion enhancement and soot reduction of kerosene-based fuel under
engine-relevant conditions enabled by fuel reactivity modulation","FUEL","WOS:000915543100001","J","ELSEVIER SCI LTD","2023","shanghai jiao tong univ","peoples r china",NA," 20024","shanghai","sch aeronaut & astronaut"
"4886",4886,4886,NA,NA,NA,NA,0,"Xie, MY","Xie, Mingyun",3,"Shanghai Jiao Tong Univ, Sch Aeronaut & Astronaut, 800 Dong Chuan Rd, Shanghai 200240, Peoples R China.",NA,NA,NA,NA,939,"Combustion enhancement and soot reduction of kerosene-based fuel under
engine-relevant conditions enabled by fuel reactivity modulation","FUEL","WOS:000915543100001","J","ELSEVIER SCI LTD","2023","shanghai jiao tong univ","peoples r china",NA," 20024","shanghai","sch aeronaut & astronaut"
"4887",4887,4887,NA,NA,NA,NA,0,"Zhao, ZC","Zhao, Zhengchuang",1,"Shanghai Jiao Tong Univ, Sch Aeronaut & Astronaut, 800 Dong Chuan Rd, Shanghai 200240, Peoples R China.",NA,NA,NA,NA,939,"Combustion enhancement and soot reduction of kerosene-based fuel under
engine-relevant conditions enabled by fuel reactivity modulation","FUEL","WOS:000915543100001","J","ELSEVIER SCI LTD","2023","shanghai jiao tong univ","peoples r china",NA," 20024","shanghai","sch aeronaut & astronaut"
"4888",4888,4888,NA,NA,NA,NA,0,"Abdudeen, A","Abdudeen, Asarudheen",1,"United Arab Emirates Univ, Dept Mech & Aerosp Engn, POB 15551, Al Ain, U Arab Emirates.",NA,NA,NA,NA,940,"Jatropha's Rapid Developments and Future Opportunities as a Renewable
Source of Biofuel-A Review","ENERGIES","WOS:000915202800001","J","MDPI","2023","united arab emirates univ","u arab emirates","al ain"," 15551","pob","dept mech & aerosp engn"
"4889",4889,4889,NA,NA,NA,NA,0,"Elgendi, M","Elgendi, Mahmoud",4,"United Arab Emirates Univ, Dept Mech & Aerosp Engn, POB 15551, Al Ain, U Arab Emirates.",NA,"HTS-8427-2023","0000-0002-3038-0054",NA,940,"Jatropha's Rapid Developments and Future Opportunities as a Renewable
Source of Biofuel-A Review","ENERGIES","WOS:000915202800001","J","MDPI","2023","united arab emirates univ","u arab emirates","al ain"," 15551","pob","dept mech & aerosp engn"
"4890",4890,6716,"Sekar, Manigandan",2022,0.653846153846154,2,0,"Sekar, M","Sekar, Manigandan",3,"United Arab Emirates Univ, Dept Mech & Aerosp Engn, POB 15551, Al Ain, U Arab Emirates.",NA,NA,NA,NA,940,"Jatropha's Rapid Developments and Future Opportunities as a Renewable
Source of Biofuel-A Review","ENERGIES","WOS:000915202800001","J","MDPI","2023","united arab emirates univ","u arab emirates","al ain"," 15551","pob","dept mech & aerosp engn"
"4891",4891,4891,NA,NA,NA,NA,0,"Selim, MYE","Selim, Mohamed Y. E.",2,"United Arab Emirates Univ, Dept Mech & Aerosp Engn, POB 15551, Al Ain, U Arab Emirates.",NA,NA,"0000-0003-2032-9981",NA,940,"Jatropha's Rapid Developments and Future Opportunities as a Renewable
Source of Biofuel-A Review","ENERGIES","WOS:000915202800001","J","MDPI","2023","united arab emirates univ","u arab emirates","al ain"," 15551","pob","dept mech & aerosp engn"
"4892",4892,4892,NA,NA,NA,NA,0,"Bhatt, AH","Bhatt, Arpit H.",1,"Natl Renewable Energy Lab, 15013 Denver West Pkwy, Golden, CO 80401 USA.",NA,"J-1368-2019","0000-0002-3780-1800",NA,941,"Evaluation of performance variables to accelerate the deployment of
sustainable aviation fuels at a regional scale","ENERGY CONVERSION AND MANAGEMENT","WOS:000890230100001","J","PERGAMON-ELSEVIER SCIENCE LTD","2023","natl renewable energy lab","usa","co","80401","golden","15013 denver west pkwy"
"4893",4893,449,"Klein, Bruno Colling",449,0.476190476190476,3,0,"Klein, B","Klein, Bruno",6,"Natl Renewable Energy Lab, 15013 Denver West Pkwy, Golden, CO 80401 USA.",NA,NA,NA,NA,941,"Evaluation of performance variables to accelerate the deployment of
sustainable aviation fuels at a regional scale","ENERGY CONVERSION AND MANAGEMENT","WOS:000890230100001","J","PERGAMON-ELSEVIER SCIENCE LTD","2023","natl renewable energy lab","usa","co","80401","golden","15013 denver west pkwy"
"4894",4894,465,NA,465,NA,NA,0,"Milbrandt, A","Milbrandt, Anelia",3,"Natl Renewable Energy Lab, 15013 Denver West Pkwy, Golden, CO 80401 USA.",NA,NA,NA,NA,941,"Evaluation of performance variables to accelerate the deployment of
sustainable aviation fuels at a regional scale","ENERGY CONVERSION AND MANAGEMENT","WOS:000890230100001","J","PERGAMON-ELSEVIER SCIENCE LTD","2023","natl renewable energy lab","usa","co","80401","golden","15013 denver west pkwy"
"4895",4895,4895,NA,NA,NA,NA,0,"Moriarty, K","Moriarty, Kristi",5,"Natl Renewable Energy Lab, 15013 Denver West Pkwy, Golden, CO 80401 USA.",NA,NA,NA,NA,941,"Evaluation of performance variables to accelerate the deployment of
sustainable aviation fuels at a regional scale","ENERGY CONVERSION AND MANAGEMENT","WOS:000890230100001","J","PERGAMON-ELSEVIER SCIENCE LTD","2023","natl renewable energy lab","usa","co","80401","golden","15013 denver west pkwy"
"4896",4896,3163,NA,3163,NA,NA,0,"Newes, E","Newes, Emily",4,"Natl Renewable Energy Lab, 15013 Denver West Pkwy, Golden, CO 80401 USA.",NA,NA,NA,NA,941,"Evaluation of performance variables to accelerate the deployment of
sustainable aviation fuels at a regional scale","ENERGY CONVERSION AND MANAGEMENT","WOS:000890230100001","J","PERGAMON-ELSEVIER SCIENCE LTD","2023","natl renewable energy lab","usa","co","80401","golden","15013 denver west pkwy"
"4897",4897,47,NA,47,NA,NA,0,"Tao, L","Tao, Ling",7,"Natl Renewable Energy Lab, 15013 Denver West Pkwy, Golden, CO 80401 USA.",NA,NA,NA,NA,941,"Evaluation of performance variables to accelerate the deployment of
sustainable aviation fuels at a regional scale","ENERGY CONVERSION AND MANAGEMENT","WOS:000890230100001","J","PERGAMON-ELSEVIER SCIENCE LTD","2023","natl renewable energy lab","usa","co","80401","golden","15013 denver west pkwy"
"4898",4898,929,"Zhang, Y.",2877,0.380952380952381,5,0,"Zhang, YM","Zhang, Yimin",2,"Natl Renewable Energy Lab, 15013 Denver West Pkwy, Golden, CO 80401 USA.",NA,NA,NA,NA,941,"Evaluation of performance variables to accelerate the deployment of
sustainable aviation fuels at a regional scale","ENERGY CONVERSION AND MANAGEMENT","WOS:000890230100001","J","PERGAMON-ELSEVIER SCIENCE LTD","2023","natl renewable energy lab","usa","co","80401","golden","15013 denver west pkwy"
"4899",4899,4899,NA,6166,NA,NA,0,"Duan, DL","Duan, Dengle",1,"Zhongkai Univ Agr & Engn, Guangdong Prov Key Lab Lingnan Special Food Sci &, Guangzhou 510225, Peoples R China.",NA,NA,NA,NA,942,"Synthesis of nanocrystalline cellulose induced hierarchical porous ZSM-5
for catalytic conversion of low-density polyethylene","FUEL","WOS:000863089800002","J","ELSEVIER SCI LTD","2023","zhongkai univ agr & engn","peoples r china",NA," 51022","guangzhou","guangdong prov key lab lingnan special food sci &"
"4900",4900,4900,NA,NA,NA,NA,0,"Huang, LY","Huang, Liyin",4,"Zhongkai Univ Agr & Engn, Guangdong Prov Key Lab Lingnan Special Food Sci &, Guangzhou 510225, Peoples R China.",NA,NA,NA,NA,942,"Synthesis of nanocrystalline cellulose induced hierarchical porous ZSM-5
for catalytic conversion of low-density polyethylene","FUEL","WOS:000863089800002","J","ELSEVIER SCI LTD","2023","zhongkai univ agr & engn","peoples r china",NA," 51022","guangzhou","guangdong prov key lab lingnan special food sci &"
"4901",4901,4901,NA,NA,NA,NA,0,"Li, JC","Li, Juncheng",3,"Zhongkai Univ Agr & Engn, Guangdong Prov Key Lab Lingnan Special Food Sci &, Guangzhou 510225, Peoples R China.",NA,NA,NA,NA,942,"Synthesis of nanocrystalline cellulose induced hierarchical porous ZSM-5
for catalytic conversion of low-density polyethylene","FUEL","WOS:000863089800002","J","ELSEVIER SCI LTD","2023","zhongkai univ agr & engn","peoples r china",NA," 51022","guangzhou","guangdong prov key lab lingnan special food sci &"
"4902",4902,702,NA,2347,NA,NA,0,"Ruan, RG","Ruan, Roger",9,"Univ Minnesota, Ctr Biorefining, 1390 Eckles Ave, St Paul, MN 55108 USA.",NA,NA,NA,NA,942,"Synthesis of nanocrystalline cellulose induced hierarchical porous ZSM-5
for catalytic conversion of low-density polyethylene","FUEL","WOS:000863089800002","J","ELSEVIER SCI LTD","2023","univ minnesota","usa","mn","55108","st paul","1390 eckles ave"
"4903",4903,4903,NA,NA,NA,NA,0,"Sun, WM","Sun, Weimin",7,"Guangdong Inst Ecoenvironm Sci & Technol, Guangzhou 510650, Peoples R China.",NA,NA,NA,NA,942,"Synthesis of nanocrystalline cellulose induced hierarchical porous ZSM-5
for catalytic conversion of low-density polyethylene","FUEL","WOS:000863089800002","J","ELSEVIER SCI LTD","2023","guangdong inst ecoenvironm sci & technol","peoples r china",NA," 51065","guangzhou","guangdong inst ecoenvironm sci & technol"
